


Date,Time,Session Title,Count,Speed,Unit,Pitch View,Pitch Zone,Pitch Type,Player Name,Sport,Activity,Video
8/2/2025,7:13:52 PM,,287,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:14:06 PM,,288,36,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:14:50 PM,,289,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:15:15 PM,,290,54,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:16:11 PM,,291,29,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:16:14 PM,,292,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:16:15 PM,,293,29,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:16:15 PM,,294,30,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:17:21 PM,,295,31,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:17:55 PM,,296,37,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:18:37 PM,,297,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:18:39 PM,,298,31,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:19:33 PM,,299,36,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:19:39 PM,,300,32,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:19:44 PM,,301,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:19:44 PM,,302,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:20:22 PM,,303,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:20:24 PM,,304,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:20:29 PM,,305,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:21:11 PM,,306,50,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:21:42 PM,,307,51,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:22:05 PM,,308,33,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:22:15 PM,,309,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:22:18 PM,,310,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:22:19 PM,,311,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:22:20 PM,,312,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:22:21 PM,,313,28,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:22:39 PM,,314,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:23:11 PM,,315,45,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:23:19 PM,,316,31,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:23:33 PM,,317,32,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:23:54 PM,,318,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:25:39 PM,,319,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:25:39 PM,,320,30,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:25:46 PM,,321,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:27:47 PM,,322,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:27:47 PM,,323,28,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:27:48 PM,,324,29,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:27:48 PM,,325,37,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:28:07 PM,,326,33,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:29:06 PM,,327,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:30:48 PM,,328,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:31:13 PM,,329,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:31:21 PM,,330,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:31:53 PM,,331,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:32:36 PM,,332,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:32:37 PM,,333,28,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:32:37 PM,,334,36,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:32:41 PM,,335,42,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:33:58 PM,,336,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:34:00 PM,,337,30,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:34:05 PM,,338,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:34:05 PM,,339,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:34:38 PM,,340,43,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:35:14 PM,,341,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:35:15 PM,,342,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:35:16 PM,,343,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:35:16 PM,,344,28,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:35:17 PM,,345,29,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:36:44 PM,,346,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:36:45 PM,,347,28,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:36:47 PM,,348,29,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:36:50 PM,,349,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:36:51 PM,,350,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:36:51 PM,,351,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:36:52 PM,,352,28,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:36:52 PM,,353,30,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:37:00 PM,,354,28,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:39:10 PM,,355,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:42:30 PM,,356,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:42:42 PM,,357,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:42:42 PM,,358,28,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:42:44 PM,,359,29,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:43:10 PM,,360,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:43:45 PM,,361,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:43:52 PM,,362,44,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:44:08 PM,,363,47,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:44:16 PM,,364,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:45:50 PM,,365,30,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:47:22 PM,,366,52,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:48:20 PM,,367,55,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:53:16 PM,,368,41,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:54:26 PM,,369,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:54:26 PM,,370,26,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:54:28 PM,,371,27,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:54:29 PM,,372,30,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:54:31 PM,,373,34,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:55:48 PM,,374,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:55:57 PM,,375,33,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:56:57 PM,,376,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:57:03 PM,,377,32,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:57:39 PM,,378,25,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:58:11 PM,,379,45,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,7:58:16 PM,,380,45,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,8:02:02 PM,,381,43,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,8:03:39 PM,,382,78,MPH,,,,Temp Temp,Football,In-game speed,NO
8/2/2025,8:12:10 PM,,383,25,MPH,,,,Temp Temp,Football,In-game speed,NO
